G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.781,-105.513,-1339.851, 0.1683895, 0.6883320, 0.6823862,-0.1794243,0.25172409415245056,Enabled,  76.598, -25.115,-1344.604, 0.0146732, 0.0225961,-0.6927450, 0.7206792,0.2283274233341217,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.745,-105.504,-1339.826, 0.1690610, 0.6881167, 0.6826500,-0.1786135,0.2546384334564209,Enabled,  76.553, -25.118,-1344.587, 0.0147829, 0.0227292,-0.6927462, 0.7206717,0.2252456545829773,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.775,-105.505,-1339.820, 0.1685769, 0.6882492, 0.6825071,-0.1791060,0.2489827573299408,Enabled,  76.600, -25.122,-1344.595, 0.0146990, 0.0226484,-0.6927512, 0.7206711,0.22763735055923462,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.794,-105.498,-1339.848, 0.1684348, 0.6883515, 0.6823565,-0.1794198,0.25158238410949707,Enabled,  76.581, -25.107,-1344.602, 0.0147172, 0.0226666,-0.6927716, 0.7206504,0.22172938287258148,
G0 X224 Y672 Z1152 A0 B0 C0\n,14,42,72,0,0,0,Enabled,   7.805,-105.501,-1339.904, 0.1673857, 0.6886153, 0.6820397,-0.1805905,0.2530716061592102,Enabled,  76.565, -25.110,-1344.583, 0.0147692, 0.0226813,-0.6927381, 0.7206813,0.22312243282794952,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.857, -91.406,-1340.970, 0.1443405, 0.7453680, 0.6187148,-0.2019513,0.29200831055641174,Enabled,  76.581, -25.097,-1344.622, 0.0147810, 0.0227364,-0.6928180, 0.7206023,0.226055309176445,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.846, -91.390,-1340.906, 0.1450663, 0.7452997, 0.6189079,-0.2010901,0.28992509841918945,Enabled,  76.545, -25.116,-1344.610, 0.0147812, 0.0227435,-0.6927619, 0.7206561,0.22429996728897095,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.926, -91.422,-1340.965, 0.1449075, 0.7454258, 0.6187015,-0.2013717,0.2903994917869568,Enabled,  76.582, -25.093,-1344.615, 0.0147436, 0.0226836,-0.6928615, 0.7205630,0.22585250437259674,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.977, -91.458,-1341.027, 0.1452201, 0.7454553, 0.6186544,-0.2011821,0.29315319657325745,Enabled,  76.610, -25.124,-1344.609, 0.0146821, 0.0226300,-0.6927593, 0.7206643,0.22274859249591827,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.929, -91.390,-1340.901, 0.1454884, 0.7454188, 0.6188743,-0.2004460,0.2861904203891754,Enabled,  76.567, -25.104,-1344.631, 0.0146849, 0.0226794,-0.6928177, 0.7206064,0.22563567757606506,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.957, -91.461,-1341.015, 0.1448278, 0.7455410, 0.6185654,-0.2014206,0.2921310067176819,Enabled,  76.571, -25.118,-1344.588, 0.0147910, 0.0227304,-0.6927519, 0.7206658,0.22321881353855133,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.947, -91.477,-1341.059, 0.1453770, 0.7454053, 0.6187385,-0.2009955,0.2915419936180115,Enabled,  76.607, -25.127,-1344.605, 0.0146878, 0.0226525,-0.6927321, 0.7206895,0.22517433762550354,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.910, -91.433,-1340.984, 0.1458991, 0.7452896, 0.6190018,-0.2002341,0.2869383990764618,Enabled,  76.550, -25.103,-1344.609, 0.0147706, 0.0227135,-0.6927875, 0.7206327,0.22767744958400726,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.928, -91.526,-1341.167, 0.1444711, 0.7454845, 0.6184939,-0.2021044,0.2897249162197113,Enabled,  76.567, -25.104,-1344.607, 0.0148192, 0.0228054,-0.6928049, 0.7206120,0.2248779982328415,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.895, -91.542,-1341.206, 0.1451499, 0.7452803, 0.6187575,-0.2015637,0.29139843583106995,Enabled,  76.617, -25.129,-1344.631, 0.0146297, 0.0225697,-0.6927504, 0.7206757,0.22522425651550293,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.840, -91.545,-1341.225, 0.1446821, 0.7452920, 0.6187060,-0.2020145,0.2876397371292114,Enabled,  76.534, -25.114,-1344.601, 0.0148072, 0.0227908,-0.6928006, 0.7206168,0.22624512016773224,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.865, -91.569,-1341.251, 0.1453907, 0.7451474, 0.6189005,-0.2014425,0.2880881428718567,Enabled,  76.568, -25.121,-1344.568, 0.0148484, 0.0228142,-0.6927176, 0.7206951,0.22625823318958282,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.845, -91.575,-1341.252, 0.1463818, 0.7449783, 0.6191794,-0.2004908,0.29467543959617615,Enabled,  76.616, -25.087,-1344.602, 0.0145859, 0.0225710,-0.6928114, 0.7206179,0.2260458618402481,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.843, -91.542,-1341.177, 0.1455455, 0.7451724, 0.6189528,-0.2010775,0.2859310507774353,Enabled,  76.553, -25.093,-1344.627, 0.0147742, 0.0227091,-0.6928150, 0.7206063,0.22337302565574646,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.849, -91.546,-1341.094, 0.1459095, 0.7450313, 0.6191184,-0.2008263,0.29496943950653076,Enabled,  76.623, -25.132,-1344.620, 0.0146778, 0.0225819,-0.6927576, 0.7206674,0.22610877454280853,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.806, -91.570,-1341.112, 0.1453792, 0.7450798, 0.6190288,-0.2013063,0.28433579206466675,Enabled,  76.532, -25.113,-1344.587, 0.0148753, 0.0228565,-0.6927949, 0.7206189,0.22549451887607574,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.844, -91.604,-1341.201, 0.1461480, 0.7450390, 0.6191466,-0.2005371,0.28408995270729065,Enabled,  76.558, -25.098,-1344.595, 0.0147282, 0.0228096,-0.6927991, 0.7206194,0.22946199774742126,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.893, -91.607,-1341.188, 0.1463890, 0.7450284, 0.6191687,-0.2003325,0.2805289328098297,Enabled,  76.562, -25.122,-1344.578, 0.0148479, 0.0228342,-0.6927273, 0.7206851,0.22399014234542847,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.826, -91.648,-1341.270, 0.1462803, 0.7449651, 0.6190569,-0.2009916,0.29565003514289856,Enabled,  76.567, -25.119,-1344.621, 0.0147732, 0.0226588,-0.6927632, 0.7206576,0.224570170044899,
G0 X192 Y448 Z544 A0 B0 C0\n,12,28,34,0,0,0,Enabled,  35.762, -91.564,-1341.079, 0.1455508, 0.7449885, 0.6191376,-0.2011856,0.29331856966018677,Enabled,  76.595, -25.088,-1344.638, 0.0146889, 0.0225899,-0.6928882, 0.7205414,0.22584368288516998,
G0 X240 Y832 Z1472 A0 B0 C0\n,15,52,92,0,0,0,Enabled,  -4.857,-111.268,-1337.010, 0.0915214,-0.8533031,-0.5050297, 0.0918840,0.29275962710380554,Enabled,  76.593, -25.185,-1344.597, 0.0147372, 0.0228017,-0.6928523, 0.7205683,0.22573009133338928,
G0 X240 Y832 Z1472 A0 B0 C0\n,15,52,92,0,0,0,Enabled,  -4.867,-111.257,-1337.032, 0.0931291,-0.8531061,-0.5048727, 0.0929547,0.2941075265407562,Enabled,  76.613, -25.195,-1344.599, 0.0145922, 0.0226755,-0.6928157, 0.7206104,0.2199905663728714,
G0 X240 Y832 Z1472 A0 B0 C0\n,15,52,92,0,0,0,Enabled,  -4.863,-111.216,-1337.008, 0.0921738,-0.8532133,-0.5049843, 0.0923145,0.28888803720474243,Enabled,  76.591, -25.203,-1344.588, 0.0146396, 0.0227336,-0.6927577, 0.7206634,0.22330942749977112,
G0 X240 Y832 Z1472 A0 B0 C0\n,15,52,92,0,0,0,Enabled,  -4.808,-111.233,-1336.993, 0.0926573,-0.8532006,-0.5048752, 0.0925446,0.2914457619190216,Enabled,  76.590, -25.158,-1344.598, 0.0147360, 0.0228283,-0.6929283, 0.7204944,0.22473688423633575,
G0 X240 Y832 Z1472 A0 B0 C0\n,15,52,92,0,0,0,Enabled,  -4.819,-111.247,-1337.016, 0.0913905,-0.8533646,-0.5049528, 0.0918649,0.2902801036834717,Enabled,  76.590, -25.170,-1344.605, 0.0146795, 0.0227699,-0.6929102, 0.7205148,0.22698022425174713,
